Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Fwd Header Length,Flow IAT Std,Flow Bytes/s
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
274099.58839416504,5,0,1425,0,1230,20,285.0,68524.89709854126,68524.89709854126,100,126502.68200022008,5198.840349773889
585162.6396179199,8,0,4401,0,1456,20,550.125,83594.66280256,83594.66280256,160,139513.02165442173,7520.985965326869
859121.7994689941,7,0,1313,0,678,20,187.57142857142858,143186.96657816568,143186.96657816568,140,192933.81728973752,1528.3048350205277
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
585090.3987884521,7,0,419,0,101,20,59.857142857142854,97515.06646474202,97515.06646474202,140,108069.31011483235,716.128654422674
635667.085647583,5,0,1963,0,1121,20,392.6,158916.77141189575,158916.77141189575,100,188390.11515584242,3088.094451201925
493679.2850494385,5,0,565,0,485,20,113.0,123419.82126235962,123419.82126235962,100,142913.06352834008,1144.467708308683
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
7031.679153442383,2,0,64,0,32,32,32.0,7031.679153442383,7031.679153442383,64,0.0,9101.666700573018
250374.07875061035,3,0,589,0,537,20,196.33333333333334,125187.03937530518,125187.03937530518,72,175616.30826343494,2352.4799489594293
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,2,0,1382,0,1331,51,691.0,0.0,0.0,40,0.0,1382000000.0
1.0,3,0,60,0,20,20,20.0,0.0,0.0,60,0.0,60000000.0
1.0,3,0,135,0,71,20,45.0,0.0,0.0,60,0.0,135000000.0
744761.7053985596,25,0,29044,0,1472,20,1161.76,31031.737724939983,31031.737724939983,500,108582.59548038566,38997.708648912194
992861.0324859619,21,0,5934,0,1472,20,282.57142857142856,49643.051624298096,49643.051624298096,432,92950.21612507438,5976.667233220175
324770.9274291992,2,0,79,0,59,20,39.5,324770.9274291992,324770.9274291992,40,0.0,243.2483739395737
209124.80354309082,2,0,79,0,59,20,39.5,209124.80354309082,209124.80354309082,40,0.0,377.7648498004294
291981.45866394043,11,0,619,0,325,20,56.27272727272727,29198.145866394043,29198.145866394043,220,65071.53266086375,2119.9976287276704
43900.72822570801,4,0,143,0,59,20,35.75,14633.576075236002,14633.576075236002,80,22598.688138166322,3257.349155230187
436713.21868896484,4,0,1143,0,1052,20,285.75,145571.07289632162,145571.07289632162,80,204119.62147011395,2617.2782299362125
778499.3648529053,9,0,1933,0,1118,20,214.77777777777777,97312.42060661316,97312.42060661316,192,132941.89247688875,2482.982115682565
563171.38671875,5,0,2032,0,1193,20,406.4,140792.8466796875,140792.8466796875,100,162547.06350510352,3608.137856291319
489172.93548583984,5,0,568,0,488,20,113.6,122293.23387145996,122293.23387145996,100,142298.4149443278,1161.1435523019486
363000.63133239746,3,0,96,0,32,32,32.0,181500.31566619873,181500.31566619873,96,109679.08105468763,264.46234996239826
287199.7356414795,5,0,251,0,101,20,50.2,71799.93391036987,71799.93391036987,100,117858.37745306695,873.956236203961
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
542652.6069641113,12,0,5142,0,1472,20,428.5,49332.05517855557,49332.05517855557,252,104393.75304903202,9475.675476373543
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
157650.94757080078,2,0,70,0,50,20,35.0,157650.94757080078,157650.94757080078,40,0.0,444.01889794264076
1.0,1,0,46,0,46,46,46.0,0.0,0.0,20,0.0,46000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
245311.49864196777,3,0,60,0,20,20,20.0,122655.74932098389,122655.74932098389,60,173461.42419276995,244.58698565765164
443478.3458709717,7,0,1292,0,659,20,184.57142857142858,73913.05764516194,73913.05764516194,140,102219.49400039398,2913.332774935312
378451.1089324951,10,0,479,0,101,20,47.9,42050.12321472168,42050.12321472168,200,48414.29209975156,1265.6852858778118
519122.3621368408,7,0,2143,0,1472,20,306.14285714285717,86520.39368947347,86520.39368947347,152,132491.58761651232,4128.121145039605
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
328715.56282043457,19,0,22713,0,1472,20,1195.421052631579,18261.975712246363,18261.975712246363,380,76483.16451199769,69096.21134186242
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
500287.2943878174,20,0,1166,0,489,20,58.3,26330.910230937756,26330.910230937756,400,77109.50990121585,2330.660828448162
263712.40615844727,4,0,104,0,44,20,26.0,87904.1353861491,87904.1353861491,80,139402.24822273385,394.3690079469121
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
167783.7371826172,11,0,4204,0,1456,20,382.1818181818182,16778.37371826172,16778.37371826172,232,26099.25878281837,25056.063660236225
212023.97346496582,10,0,3924,0,1456,20,392.4,23558.21927388509,23558.21927388509,212,36777.17371033868,18507.341108048753
258802.6523590088,6,0,4504,0,1472,20,750.6666666666666,51760.53047180176,51760.53047180176,132,115181.50335138456,17403.22194902427
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
340949.77378845215,3,0,1187,0,1147,20,395.6666666666667,170474.88689422607,170474.88689422607,60,213941.2805513611,3481.45120265278
340949.77378845215,9,0,11322,0,1456,20,1258.0,42618.72172355652,42618.72172355652,180,94750.72048432806,33207.237166330895
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
578800.6782531738,6,0,1666,0,1472,20,277.6666666666667,115760.13565063477,115760.13565063477,120,144628.5406871398,2878.365666446702
478785.9916687012,6,0,732,0,489,20,122.0,95757.19833374023,95757.19833374023,120,122528.96064647408,1528.8667854478745
328395.3666687012,3,0,96,0,32,32,32.0,164197.6833343506,164197.6833343506,96,178221.48926359034,292.3305556160565
563944.5781707764,8,0,770,0,415,20,96.25,80563.51116725376,80563.51116725376,172,131333.64615059822,1365.3823971454601
1997.232437133789,3,0,84,0,44,20,28.0,998.6162185668945,998.6162185668945,60,10.283831036658144,42058.19935537782
284869.1940307617,4,0,270,0,136,20,67.5,94956.3980102539,94956.3980102539,80,163138.52046509105,947.8034327953479
345479.24995422363,7,0,1912,0,1228,20,273.14285714285717,57579.874992370605,57579.874992370605,140,101711.37034071887,5534.341064632224
285564.4226074219,9,0,459,0,101,20,51.0,35695.552825927734,35695.552825927734,180,74429.41202216488,1607.3430849997997
51129.57954406738,2,0,64,0,32,32,32.0,51129.57954406738,51129.57954406738,64,0.0,1251.7216173240756
271249.29428100586,4,0,1917,0,1456,20,479.25,90416.43142700195,90416.43142700195,92,155736.1589185122,7067.299493188902
313117.98095703125,6,0,825,0,655,20,137.5,62623.59619140625,62623.59619140625,120,130177.13703572465,2634.7896006432593
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
974166.6316986084,6,0,1598,0,1230,20,266.3333333333333,194833.32633972168,194833.32633972168,120,174192.12477305307,1640.3764489588837
407752.51388549805,7,0,4356,0,1456,20,622.2857142857143,67958.75231424968,67958.75231424968,140,151875.6619174722,10682.950691073405
707290.1725769043,17,0,19829,0,1472,20,1166.4117647058824,44205.63578605652,44205.63578605652,340,145030.66190833194,28035.16967831753
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
746857.8815460205,9,0,477,0,317,20,53.0,93357.23519325256,93357.23519325256,180,181773.31439499994,638.6757263812952
626784.5630645752,8,0,1316,0,657,20,164.5,89540.65186636789,89540.65186636789,160,83230.10614775095,2099.6049959584243
510059.3566894531,9,0,459,0,101,20,51.0,63757.41958618164,63757.41958618164,180,97716.12822188987,899.8952650906073
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
613377.0942687988,23,0,23783,0,1472,20,1034.0434782608695,27880.77701221813,27880.77701221813,460,70434.547968584,38773.86394474266
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
596429.3479919434,23,0,1431,0,489,20,62.21739130434783,27110.424908724697,27110.424908724697,460,66391.4860721678,2399.278313211593
1.0,1,0,93,0,93,93,93.0,0.0,0.0,20,0.0,93000000.0
776486.6352081299,26,0,31065,0,1472,20,1194.8076923076924,31059.465408325195,31059.465408325195,532,81988.012687908,40007.127735911796
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
320790.76766967773,5,0,1215,0,651,20,243.0,80197.69191741943,80197.69191741943,100,127616.02497474026,3787.515485018885
527873.7545013428,11,0,4783,0,1472,20,434.8181818181818,52787.37545013428,52787.37545013428,232,107762.01171207208,9060.8785892723
268409.01374816895,5,0,309,0,101,20,61.8,67102.25343704224,67102.25343704224,100,133539.5132017557,1151.2281040230453
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
702536.1061096191,17,0,1290,0,970,20,75.88235294117646,43908.506631851196,43908.506631851196,340,85950.02010422619,1836.2045577180866
17986.059188842773,3,0,84,0,44,20,28.0,8993.029594421387,8993.029594421387,60,11305.302057168172,4670.283752435743
469323.87351989746,7,0,1879,0,1243,20,268.42857142857144,78220.64558664958,78220.64558664958,140,79641.02595498801,4003.6318329762908
506281.37588500977,8,0,439,0,101,20,54.875,72325.91084071567,72325.91084071567,160,96938.81271386,867.1067531026637
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
2999.544143676758,19,0,21837,0,1472,22,1149.3157894736842,166.64134131537543,166.64134131537543,380,383.42474959936794,7280106.227485891
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
10688.304901123047,17,0,340,0,20,20,20.0,668.0190563201904,668.0190563201904,340,2672.0762252807617,31810.469774704437
897259.2353820801,6,0,1976,0,1044,20,329.3333333333333,179451.84707641602,179451.84707641602,120,167651.2484604706,2202.2620911319564
847702.7416229248,11,0,1632,0,490,20,148.36363636363637,84770.27416229248,84770.27416229248,220,103389.48306155157,1925.2031636414672
677257.5378417969,7,0,1916,0,1472,20,273.7142857142857,112876.25630696614,112876.25630696614,140,94540.40899584969,2829.0567368296543
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
281894.2070007324,3,0,141,0,101,20,47.0,140947.1035003662,140947.1035003662,60,176701.16814410535,500.1876466359369
387950.6587982178,3,0,90,0,50,20,30.0,193975.3293991089,193975.3293991089,60,75453.81701511315,231.98826438083486
193444.96726989746,3,0,86,0,46,20,28.666666666666668,96722.48363494873,96722.48363494873,60,136786.24814295422,444.5708834596428
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
737103.7006378174,6,0,387,0,101,20,64.5,147420.74012756348,147420.74012756348,120,130471.8322621446,525.0278891085856
797172.0695495605,8,0,1310,0,652,20,163.75,113881.72422136579,113881.72422136579,160,119866.3701496577,1643.3089542891425
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
573956.9664001465,70,0,84166,0,1472,20,1202.3714285714286,8318.216904349949,8318.216904349949,1400,34013.57368505569,146641.65595530355
560463.1900787354,48,0,2651,0,488,20,55.229166666666664,11924.748725079475,11924.748725079475,960,31462.514228153028,4730.016256067736
249878.6449432373,3,0,589,0,537,20,196.33333333333334,124939.32247161865,124939.32247161865,72,175926.84624326322,2357.1442054754134
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
760682.8212738037,26,0,23371,0,1472,20,898.8846153846154,30427.31285095215,30427.31285095215,520,67301.43249795077,30723.71209969488
568444.013595581,27,0,1515,0,486,20,56.111111111111114,21863.231292137734,21863.231292137734,540,54401.15986633053,2665.1701201269843
801345.3483581543,16,0,1673,0,969,20,104.5625,53423.02322387695,53423.02322387695,320,104928.89541958917,2087.7390795713054
801345.3483581543,27,0,32790,0,1472,20,1214.4444444444443,30820.97493685209,30820.97493685209,540,114994.23317642661,40918.68763845971
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0
256208.1813812256,2,0,64,0,32,32,32.0,256208.1813812256,256208.1813812256,64,0.0,249.7968630625852
556247.2343444824,8,0,1356,0,658,20,169.5,79463.89062064035,79463.89062064035,160,110279.05254601702,2437.7649294706116
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
325414.18075561523,8,0,439,0,101,20,54.875,46487.740107945036,46487.740107945036,160,63291.60891357348,1349.0499983148775
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
783674.955368042,23,0,24118,0,1472,20,1048.608695652174,35621.58888036555,35621.58888036555,460,72174.27327001322,30775.51456097422
770681.3812255859,24,0,1421,0,487,20,59.208333333333336,33507.88614024287,33507.88614024287,480,63132.99661516171,1843.8229268497917
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
363308.9065551758,4,0,1206,0,1106,20,301.5,121102.96885172527,121102.96885172527,80,163267.96737055297,3319.489223193169
308123.8269805908,8,0,650,0,312,20,81.25,44017.689568655835,44017.689568655835,160,82580.92296181826,2109.5414994989806
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
204229.11643981934,2,0,79,0,59,20,39.5,204229.11643981934,204229.11643981934,40,0.0,386.82045624615483
708191.6332244873,21,0,22816,0,1472,20,1086.4761904761904,35409.581661224365,35409.581661224365,420,87049.13272236784,32217.268504170017
759121.4179992676,21,0,1218,0,486,20,58.0,37956.07089996338,37956.07089996338,420,82329.8799505432,1604.4864116864835
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
320624.11308288574,6,0,1340,0,757,20,223.33333333333334,64124.82261657715,64124.82261657715,120,115219.66227560643,4179.348792938701
268543.95866394043,7,0,419,0,101,20,59.857142857142854,44757.326443990074,44757.326443990074,140,101628.48939486397,1560.2659694323725
244565.48690795898,3,0,589,0,537,20,196.33333333333334,122282.74345397949,122282.74345397949,72,171511.710980656,2408.35290149369
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
760719.2993164062,22,0,22724,0,1472,20,1032.909090909091,36224.72853887649,36224.72853887649,440,81379.69748197892,29871.72800850475
735317.9454803467,22,0,1794,0,970,20,81.54545454545455,35015.14026096889,35015.14026096889,440,79507.74260775978,2439.760937465043
735334.6347808838,27,0,33585,0,1472,20,1243.888888888889,28282.1013377263,28282.1013377263,540,104459.52400425661,45673.08326229964
595722.1984863281,22,0,944,0,489,20,42.90909090909091,28367.723737444197,28367.723737444197,440,69671.87684723001,1584.6312297890051
1.0,2,0,703,0,652,51,351.5,0.0,0.0,40,0.0,703000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
933918.2376861572,25,0,1476,0,486,20,59.04,38913.25990358988,38913.25990358988,500,74671.72326583292,1580.4381373436772
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
868620.6340789795,10,0,2159,0,975,20,215.9,96513.40378655327,96513.40378655327,200,106623.6460680406,2485.549980388438
885826.587677002,7,0,430,0,101,20,61.42857142857143,147637.76461283365,147637.76461283365,140,155523.65649168004,485.42232303913465
854310.7509613037,23,0,21795,0,1472,20,947.6086956521739,38832.30686187744,38832.30686187744,460,72491.78083853243,25511.7941281617
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
731956.2435150146,21,0,21402,0,1472,20,1019.1428571428571,36597.81217575073,36597.81217575073,420,75628.76198490206,29239.45275365491
742054.7008514404,12,0,1039,0,487,20,86.58333333333333,67459.51825922186,67459.51825922186,240,94292.68248505976,1400.1663203640403
465172.29080200195,5,0,309,0,101,20,61.8,116293.07270050049,116293.07270050049,100,111845.28067004165,664.270005135633
477138.9961242676,5,0,583,0,472,20,116.6,119284.7490310669,119284.7490310669,100,138545.64226492352,1221.8661747114077
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
687479.7344207764,7,0,1337,0,657,20,191.0,114579.95573679607,114579.95573679607,140,139640.86536631486,1944.784599543818
622431.0398101807,21,0,21330,0,1472,20,1015.7142857142857,31121.551990509033,31121.551990509033,420,68649.22005112805,34268.85652506162
263589.62059020996,3,0,60,0,20,20,20.0,131794.81029510498,131794.81029510498,60,186386.00816972667,227.62656536191574
263589.62059020996,3,0,72,0,32,20,24.0,131794.81029510498,131794.81029510498,72,186386.00816972667,273.1518784342989
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
582545.7572937012,9,0,459,0,101,20,51.0,72818.21966171265,72818.21966171265,180,106289.07486408301,787.9209388329417
821806.1923980713,14,0,1222,0,487,20,87.28571428571429,63215.86095369779,63215.86095369779,280,88368.83541205755,1486.9685958852942
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
253332.61489868164,3,0,589,0,537,20,196.33333333333334,126666.30744934082,126666.30744934082,72,176323.19520665967,2325.0065935472458
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
863014.2211914062,22,0,21465,0,1472,20,975.6818181818181,41095.91529482887,41095.91529482887,440,76860.59861667402,24872.127796882873
855295.8965301514,24,0,1423,0,488,20,59.291666666666664,37186.778110006584,37186.778110006584,480,76905.06311984161,1663.7516978310857
691189.0506744385,7,0,1381,0,746,20,197.28571428571428,115198.17511240642,115198.17511240642,140,137178.31172730518,1998.0061875292552
718408.5845947266,29,0,34407,0,1472,20,1186.448275862069,25657.449449811662,25657.449449811662,580,92912.55856263694,47893.3586510661
703619.7185516357,21,0,5921,0,1472,20,281.95238095238096,35180.98592758179,35180.98592758179,420,78914.48880406,8415.056946084553
600549.9362945557,10,0,479,0,101,20,47.9,66727.77069939507,66727.77069939507,200,92526.48124467648,797.6022825936356
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
714880.4664611816,7,0,1292,0,657,20,184.57142857142858,119146.74441019694,119146.74441019694,140,144544.2398685632,1807.295150188799
971.3172912597656,2,0,40,0,20,20,20.0,971.3172912597656,971.3172912597656,40,0.0,41181.18802160039
572404.8614501953,6,0,954,0,487,20,159.0,114480.97229003906,114480.97229003906,120,120461.20751562247,1666.6525116209327
610931.8733215332,10,0,479,0,101,20,47.9,67881.31925794814,67881.31925794814,200,91727.2243699444,784.0481417277479
522675.0373840332,6,0,1302,0,1136,20,217.0,104535.00747680664,104535.00747680664,120,112226.12178301536,2491.03153369722
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
438455.82008361816,8,0,1336,0,678,20,167.0,62636.54572623117,62636.54572623117,160,80534.24822482167,3047.057283320383
340209.9609375,10,0,456,0,78,20,45.6,37801.106770833336,37801.106770833336,200,46516.70222299018,1340.3487621097954
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
288927.0782470703,4,0,1612,0,1472,20,403.0,96309.02608235677,96309.02608235677,80,165939.2906630013,5579.262455357438
224089.3840789795,2,0,507,0,487,20,253.5,224089.3840789795,224089.3840789795,40,0.0,2262.4900420151525
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
501934.0515136719,8,0,1514,0,856,20,189.25,71704.86450195312,71704.86450195312,160,66215.49896474756,3016.332515066994
390691.04194641113,10,0,502,0,101,20,50.2,43410.11577182346,43410.11577182346,200,49039.70069875797,1284.902764852378
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
723590.3739929199,21,0,21942,0,1472,20,1044.857142857143,36179.518699645996,36179.518699645996,420,84665.2762930754,30323.786480076495
702091.9322967529,14,0,1187,0,487,20,84.78571428571429,54007.07171513484,54007.07171513484,280,86028.98850329289,1690.6617857250797
494657.2780609131,14,0,15386,0,1472,20,1099.0,38050.55985083947,38050.55985083947,292,92445.1443885028,31104.36393519583
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
246436.11907958984,3,0,297,0,245,20,99.0,123218.05953979492,123218.05953979492,72,174256.65093047352,1205.1804788569968
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
587595.9396362305,20,0,21067,0,1472,20,1053.35,30926.102086117393,30926.102086117393,400,78526.40984563099,35852.8685767335
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
11354.923248291016,15,0,20730,0,1472,122,1382.0,811.0659463065011,811.0659463065011,300,1887.8374875797986,1825639.8169067316
264539.2417907715,13,0,439,0,199,20,33.76923076923077,22044.936815897625,22044.936815897625,260,67655.84035455342,1659.4891443259387
653237.3428344727,6,0,1693,0,1077,20,282.1666666666667,130647.46856689453,130647.46856689453,120,155598.97063723695,2591.707315221565
495200.15716552734,12,0,742,0,487,20,61.833333333333336,45018.19610595703,45018.19610595703,240,85384.78512605112,1498.3840155607554
556779.3846130371,8,0,369,0,101,20,46.125,79539.91208757673,79539.91208757673,160,113501.96950953336,662.7400550335674
309822.08251953125,15,0,3797,0,1404,20,253.13333333333333,22130.14875139509,22130.14875139509,300,58194.9467649679,12255.42081804526
88065.86265563965,9,0,4732,0,1404,20,525.7777777777778,11008.232831954956,11008.232831954956,180,29125.995377027044,53732.51175093063
306820.3926086426,27,0,30779,0,1472,20,1139.962962962963,11800.784331101637,11800.784331101637,540,51886.86063806221,100316.01790973333
85990.90576171875,9,0,1114,0,863,20,123.77777777777777,10748.863220214844,10748.863220214844,180,19045.5282063708,12954.858308934434
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
674054.3842315674,6,0,1535,0,876,20,255.83333333333334,134810.87684631348,134810.87684631348,120,162561.46149130032,2277.2643215575613
247571.22993469238,4,0,1030,0,970,20,257.5,82523.74331156413,82523.74331156413,80,141589.5759177652,4160.41880258747
1.0,3,0,84,0,44,20,28.0,0.0,0.0,60,0.0,84000000.0
262793.06411743164,2,0,79,0,59,20,39.5,262793.06411743164,262793.06411743164,40,0.0,300.61676195798714
204868.79348754883,2,0,79,0,59,20,39.5,204868.79348754883,204868.79348754883,40,0.0,385.6126580098268
579802.0362854004,8,0,369,0,101,20,46.125,82828.86232648577,82828.86232648577,160,118212.84329958458,636.4241187631227
568599.7009277344,20,0,22446,0,1472,20,1122.3,29926.300048828125,29926.300048828125,400,81484.4479695627,39475.92649693066
502975.4638671875,19,0,1144,0,487,20,60.21052631578947,27943.08132595486,27943.08132595486,380,69075.95905389095,2274.4648241968266
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
633577.1083831787,21,0,1028,0,486,20,48.95238095238095,31678.855419158936,31678.855419158936,420,86096.13118087462,1622.5333687060545
607921.838760376,18,0,21223,0,1472,20,1179.0555555555557,35760.10816237506,35760.10816237506,360,99687.14711604091,34910.73793841029
336124.1817474365,4,0,130,0,46,20,32.5,112041.39391581218,112041.39391581218,80,149038.3484399273,386.7618191709929
379905.93910217285,3,0,118,0,50,20,39.333333333333336,189952.96955108643,189952.96955108643,60,130914.34920841648,310.60319898885496
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
611310.7204437256,5,0,1370,0,771,20,274.0,152827.6801109314,152827.6801109314,100,180125.9984171742,2241.0861681037964
263261.7950439453,2,0,121,0,101,20,60.5,263261.7950439453,263261.7950439453,40,0.0,459.6185328744793
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
809058.427810669,9,0,1336,0,659,20,148.44444444444446,101132.30347633362,101132.30347633362,180,107606.79740722477,1651.3022472496175
755995.9888458252,12,0,647,0,101,20,53.916666666666664,68726.9080768932,68726.9080768932,240,77496.13642103078,855.8246466198468
1.0,1,0,8,0,8,8,8.0,0.0,0.0,0,0.0,8000000.0
978.7082672119141,2,0,16,0,8,8,8.0,978.7082672119141,978.7082672119141,0,0.0,16348.07892813642
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
523670.91178894043,6,0,886,0,489,20,147.66666666666666,104734.18235778809,104734.18235778809,120,133793.43096716623,1691.902261619397
562049.6273040771,5,0,1701,0,1472,20,340.2,140512.4068260193,140512.4068260193,100,161712.63699766473,3026.4231437337717
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
